A 1262563200 2010 01 04 3138 3130 3113 3163 381550000 A, Agilent Technologies Inc, Santa Clara California
CBG 1262736000 2010 01 06 1421 1403 1397 1432 374810000 CBG, CBRE Group, Los Angeles California
CBS 1262736000 2010 01 06 1401 1373 1367 1424 1456620000 CBS, CBS Corp., New York New York
CCI 1262736000 2010 01 06 3952 3941 3911 3984 161210000 CCI, Crown Castle International Corp., Houston Texas
CCL 1262736000 2010 01 06 3229 3179 3175 3257 617140000 CCL, Carnival Corp.,  Resorts & Cruise LinesMiami
CELG 1262736000 2010 01 06 5540 5638 5538 5695 827140000 CELG, Celgene Corp., Summit New Jersey
CERN 1262736000 2010 01 06 9000 9019 8905 9148 684400000 CERN, Cerner, North Kansas City Missouri
CF 1262736000 2010 01 06 9376 9722 9350 9729 647900000 CF, CF Industries Holdings Inc, Deerfield Illinois
CHD 1262736000 2010 01 06 6059 6079 6011 6088 262840000 CHD, Church & Dwight, Ewing New Jersey
CHK 1262736000 2010 01 06 2921 2865 2853 2922 1605490000 CHK, Chesapeake Energy, Oklahoma City Oklahoma
CHRW 1262736000 2010 01 06 5782 5734 5720 5799 168550000 CHRW, C. H. Robinson Worldwide, Eden Prairie Minnesota
CHTR 1262736000 2010 01 06 3500 3500 3500 3500 0 CHTR, Charter Communications, Stamford Connecticut
CI 1262736000 2010 01 06 3693 3690 3654 3756 261190000 CI, CIGNA Corp., Philadelphia Pennsylvania
CINF 1262736000 2010 01 06 2650 2657 2638 2658 113910000 CINF, Cincinnati Financial, Fairfield Ohio
CL 1262736000 2010 01 06 8362 8333 8240 8375 719520000 CL, Colgate-Palmolive, New York New York
CLX 1262736000 2010 01 06 6177 6193 6150 6243 118710000 CLX, The Clorox Company, Oakland California
CMA 1262736000 2010 01 06 3057 3129 3043 3149 157340000 CMA, Comerica Inc., Dallas Texas
CMCSA 1262736000 2010 01 06 1678 1662 1653 1679 1387070000 CMCSA, Comcast A Corp, Philadelphia Pennsylvania
CME 1262736000 2010 01 06 34050 33980 33807 34200 252250000 CME, CME Group Inc., Chicago Illinois
CMG 1262736000 2010 01 06 8858 8732 8659 8959 28290000 CMG, Chipotle Mexican Grill, Denver Colorado
CMI 1262736000 2010 01 06 4784 4849 4777 4861 174590000 CMI, Cummins Inc., Columbus Indiana
CMS 1262736000 2010 01 06 1574 1569 1566 1584 467180000 CMS, CMS Energy, Jackson Michigan
CNC 1262736000 2010 01 06 2095 2126 2092 2128 54320000 CNC, Centene Corporation, St Louis Missouri
CNP 1262736000 2010 01 06 1445 1427 1418 1445 571610000 CNP, CenterPoint Energy, Houston Texas
COF 1262736000 2010 01 06 4034 4081 4020 4097 581900000 COF, Capital One Financial, Tysons Corner Virginia
COG 1262736000 2010 01 06 4625 4597 4577 4645 463320000 COG, Cabot Oil & Gas, Houston Texas
COH 1262736000 2010 01 06 3665 3747 3657 3757 296830000 COH, Coach Inc.,  Accessories & Luxury GoodsNew York
COL 1262736000 2010 01 06 5609 5641 5609 5693 89540000 COL, Rockwell Collins, Cedar Rapids Iowa
COO 1262736000 2010 01 06 3793 3816 3786 3847 39070000 COO, The Cooper Companies, Pleasanton California
COP 1262736000 2010 01 06 5266 5300 5232 5306 1163190000 COP, ConocoPhillips, Houston Texas
COST 1262736000 2010 01 06 5907 6000 5900 6004 372290000 COST, Costco Co., Issaquah Washington
CPB 1262736000 2010 01 06 3384 3354 3336 3391 282950000 CPB, Campbell Soup, Camden New Jersey
CRM 1262736000 2010 01 06 7475 7437 7398 7500 512240000 CRM, Salesforce.com, San Francisco California
CSCO 1262736000 2010 01 06 2454 2442 2434 2474 3571570000 CSCO, Cisco Systems, San Jose California
CSX 1262736000 2010 01 06 5023 5031 4982 5071 991920000 CSX, CSX Corp., Jacksonville Florida
CTAS 1262736000 2010 01 06 2619 2642 2619 2646 157010000 CTAS, Cintas Corporation, Mason Ohio
CTL 1262736000 2010 01 06 3654 3527 3522 3654 533300000 CTL, CenturyLink Inc, Monroe Louisiana
CTSH 1262736000 2010 01 06 4752 4733 4706 4775 627040000 CTSH, Cognizant Technology Solutions, Teaneck New Jersey
CTXS 1262736000 2010 01 06 4273 4270 4256 4333 304650000 CTXS, Citrix Systems, Fort Lauderdale Florida
CVS 1262736000 2010 01 06 3245 3256 3236 3297 1131960000 CVS, CVS Health, Woonsocket Rhode Island
CVX 1262736000 2010 01 06 7944 7962 7919 8000 1101460000 CVX, Chevron Corp., San Ramon California
CXO 1262736000 2010 01 06 4577 4593 4520 4600 67340000 CXO, Concho Resources, Midland Texas
D 1262736000 2010 01 06 3850 3852 3829 3872 288250000 D, Dominion Resources, Richmond Virginia
DAL 1262736000 2010 01 06 1199 1211 1185 1224 1498070000 DAL, Delta Air Lines, Atlanta Georgia
DD 1262736000 2010 01 06 3384 3404 3372 3430 757060000 DD, Du Pont (E.I.), Wilmington Delaware
DE 1262736000 2010 01 06 5557 5570 5522 5604 285450000 DE, Deere & Co., Moline Illinois
DFS 1262736000 2010 01 06 1485 1500 1485 1504 555020000 DFS, Discover Financial Services, Riverwoods Illinois
DG 1262736000 2010 01 06 2360 2358 2341 2390 96810000 DG, Dollar General, Goodlettsville Tennessee
DGX 1262736000 2010 01 06 5954 5886 5770 5977 318430000 DGX, Quest Diagnostics, Madison New Jersey
DHI 1262736000 2010 01 06 1145 1166 1139 1176 841030000 DHI, D. R. Horton, Fort Worth Texas
DHR 1262736000 2010 01 06 7477 7520 7419 7527 496070000 DHR, Danaher Corp., Washington D.C.
DIS 1262736000 2010 01 06 3190 3182 3168 3200 1070950000 DIS, The Walt Disney Company, Burbank California
DISCA 1262736000 2010 01 06 3250 3270 3209 3279 387300000 DISCA, Discovery Communications-A, Silver Spring Maryland
DISCK 1262736000 2010 01 06 2813 2825 2784 2841 101600000 DISCK, Discovery Communications-C, Silver Spring Maryland
DLR 1262736000 2010 01 06 5066 4979 4954 5075 98830000 DLR, Digital Realty Trust, San Francisco California
DLTR 1262736000 2010 01 06 4876 5034 4870 5045 635940000 DLTR, Dollar Tree, Chesapeake Virginia
DNB 1262736000 2010 01 06 8293 8333 8273 8354 36370000 DNB, Dun & Bradstreet, Short Hills New Jersey
DOV 1262736000 2010 01 06 4215 4266 4190 4272 149640000 DOV, Dover Corp., Downers Grove Illinois
DOW 1262736000 2010 01 06 3098 3102 3078 3166 2196930000 DOW, Dow Chemical, Midland Michigan
DPS 1262736000 2010 01 06 2890 2940 2878 2944 201460000 DPS, Dr Pepper Snapple Group, Plano Texas
DRI 1262736000 2010 01 06 3477 3438 3436 3477 309450000 DRI, Darden Restaurants, Orlando Florida
DTE 1262736000 2010 01 06 4304 4323 4302 4359 153180000 DTE, DTE Energy Co., Detroit Michigan
DUK 1262736000 2010 01 06 1665 1674 1663 1685 348650000 DUK, Duke Energy, Charlotte North Carolina
DVA 1262736000 2010 01 06 5949 5906 5881 5952 129960000 DVA, DaVita Inc., Denver Colorado
DVN 1262736000 2010 01 06 7658 7641 7550 7669 322550000 DVN, Devon Energy Corp., Oklahoma City Oklahoma
EA 1262736000 2010 01 06 1861 1818 1805 1864 504730000 EA, Electronic Arts, Redwood City California
EBAY 1262736000 2010 01 06 2362 2350 2344 2380 2636860000 EBAY, eBay Inc., San Jose California
ECL 1262736000 2010 01 06 4452 4443 4415 4484 147970000 ECL, Ecolab Inc., St. Paul Minnesota
ED 1262736000 2010 01 06 4475 4527 4475 4549 203540000 ED, Consolidated Edison, New York New York
EFX 1262736000 2010 01 06 3148 3179 3136 3187 81210000 EFX, Equifax Inc., Atlanta Georgia
EIX 1262736000 2010 01 06 3449 3488 3438 3497 267300000 EIX, Edison Int'l, Rosemead California
EL 1262736000 2010 01 06 4861 4850 4816 4888 444720000 EL, Estee Lauder Cos., New York New York
EMN 1262736000 2010 01 06 6091 6054 5997 6198 309900000 EMN, Eastman Chemical, Kingsport Tennessee
EMR 1262736000 2010 01 06 4325 4381 4316 4383 431470000 EMR, Emerson Electric Company, Ferguson Missouri
ENDP 1262736000 2010 01 06 2083 2088 2062 2105 132630000 ENDP, Endo International, Dublin Ireland
EOG 1262736000 2010 01 06 9883 9948 9766 9969 365040000 EOG, EOG Resources, Houston Texas
EQIX 1262736000 2010 01 06 10894 10952 10822 11057 139750000 EQIX, Equinix, Redwood City California
EQR 1262736000 2010 01 06 3327 3345 3327 3365 340970000 EQR, Equity Residential, Chicago Illinois
EQT 1262736000 2010 01 06 4500 4527 4491 4550 50510000 EQT, EQT Corporation, Pittsburgh Pennsylvania
ES 1262736000 2010 01 06 2577 2601 2575 2613 155030000 ES, Eversource Energy, Springfield Massachusetts
ESRX 1262736000 2010 01 06 8651 8665 8622 8723 542520000 ESRX, Express Scripts, Cool Valley Missouri
ESS 1262736000 2010 01 06 8323 8369 8312 8465 47300000 ESS, Essex Property Trust, Residential REITsPalo Alto
ETFC 1262736000 2010 01 06 179 179 177 181 201090000 ETFC, E*Trade, New York New York
ETN 1262736000 2010 01 06 6354 6366 6308 6401 418800000 ETN, Eaton Corporation, Dublin Ireland
ETR 1262736000 2010 01 06 8079 8125 8041 8133 101190000 ETR, Entergy Corp., New Orleans Louisiana
EW 1262736000 2010 01 06 8829 8907 8770 8947 100320000 EW, Edwards Lifesciences, Irvine California
EXC 1262736000 2010 01 06 4807 4836 4754 4838 408900000 EXC, Exelon Corp., Chicago Illinois
EXPD 1262736000 2010 01 06 3516 3450 3443 3534 202870000 EXPD, Expeditors Int'l, Seattle Washington
EXPE 1262736000 2010 01 06 2573 2460 2449 2587 388000000 EXPE, Expedia Inc., Bellevue Washington
EXR 1262736000 2010 01 06 1173 1185 1173 1209 114420000 EXR, Extra Space Storage, Salt Lake City UT
F 1262736000 2010 01 06 1121 1137 1113 1146 20007060000 F, Ford Motor, Dearborn Michigan
FAST 1262736000 2010 01 06 4418 4573 4400 4648 1032940000 FAST, Fastenal Co, Winona Minnesota
FCX 1262736000 2010 01 06 8486 8730 8476 8798 3069120000 FCX, Freeport-McMoran Cp & Gld, Phoenix Arizona
FDX 1262736000 2010 01 06 8433 8383 8361 8512 249100000 FDX, FedEx Corporation, Memphis Tennessee
FE 1262736000 2010 01 06 4629 4675 4602 4684 342630000 FE, FirstEnergy Corp, Akron Ohio
FFIV 1262736000 2010 01 06 5220 5275 5220 5332 140500000 FFIV, F5 Networks, Seattle Washington
FIS 1262736000 2010 01 06 2493 2470 2454 2493 248120000 FIS, Fidelity National Information Services, Jacksonville Florida
FISV 1262736000 2010 01 06 4941 4943 4902 4961 277820000 FISV, Fiserv Inc, Brookfield Wisconsin
FITB 1262736000 2010 01 06 1030 1045 1025 1050 1314060000 FITB, Fifth Third Bancorp, Cincinnati Ohio
FL 1262736000 2010 01 06 1153 1191 1141 1197 488650000 FL, Foot Locker Inc, New York New York
FLIR 1262736000 2010 01 06 3297 3279 3272 3304 149710000 FLIR, FLIR Systems, Wilsonville Oregon
FLR 1262736000 2010 01 06 4600 4718 4586 4733 395100000 FLR, Fluor Corp., Irving Texas
FLS 1262736000 2010 01 06 9800 10079 9800 10090 347370000 FLS, Flowserve Corporation, Irving Texas
FMC 1262736000 2010 01 06 5668 5718 5631 5763 148580000 FMC, FMC Corporation, Philadelphia Pennsylvania
FOX 1262736000 2010 01 06 1619 1647 1619 1667 437680000 FOX, Twenty-First Century Fox Class B, New York New York
FOXA 1262736000 2010 01 06 1391 1420 1389 1438 3059880000 FOXA, Twenty-First Century Fox Class A, New York New York
FRT 1262736000 2010 01 06 6700 6676 6612 6755 57830000 FRT, Federal Realty Investment Trust, Rockville Maryland
FSLR 1262736000 2010 01 06 13842 14002 13764 14025 219580000 FSLR, First Solar Inc, Tempe Arizona
FTI 1262736000 2010 01 06 6008 6052 5886 6061 272420000 FTI, FMC Technologies Inc., Houston Texas
FTR 1262736000 2010 01 06 799 780 779 799 407560000 FTR, Frontier Communications, Stamford Connecticut
GD 1262736000 2010 01 06 6902 6923 6875 6936 114970000 GD, General Dynamics, Falls Church Virginia
GE 1262736000 2010 01 06 1553 1545 1544 1562 5546490000 GE, General Electric, Fairfield Connecticut
GGP 1262736000 2010 01 06 1198 1203 1178 1209 416510000 GGP, General Growth Properties Inc., Chicago Illinois
GILD 1262736000 2010 01 06 4400 4475 4361 4500 3275040000 GILD, Gilead Sciences, Foster City California
GIS 1262736000 2010 01 06 7030 7066 6994 7091 468680000 GIS, General Mills, Golden Valley Minnesota
GLW 1262736000 2010 01 06 1957 1937 1930 1978 1344830000 GLW, Corning Inc., Corning New York
GOOG 1262736000 2010 01 06 62586 60826 60636 62586 798710000 GOOG, Alphabet Inc Class C, Mountain View California
GOOGL 1262736000 2010 01 06 62586 60826 60636 62586 794940000 GOOGL, Alphabet Inc Class A, Mountain View California
GPC 1262736000 2010 01 06 3809 3802 3793 3825 65660000 GPC, Genuine Parts, Atlanta Georgia
GPN 1262736000 2010 01 06 5261 5236 5204 5275 162820000 GPN, Global Payments Inc, Atlanta Georgia
GPS 1262736000 2010 01 06 2070 2104 2058 2108 1515510000 GPS, Gap (The), San Francisco California
GRMN 1262736000 2010 01 06 3220 3202 3185 3282 128310000 GRMN, Garmin Ltd., Schaffhausen Switzerland
GS 1262736000 2010 01 06 17538 17425 17375 17538 738110000 GS, Goldman Sachs Group, New York New York
GT 1262736000 2010 01 06 1576 1583 1560 1597 311140000 GT, Goodyear Tire & Rubber, Akron Ohio
GWW 1262736000 2010 01 06 9726 9765 9726 9825 48680000 GWW, Grainger (W.W.) Inc., Lake Forest Illinois
HAL 1262736000 2010 01 06 3174 3240 3163 3259 1572080000 HAL, Halliburton Co., Houston Texas
HAR 1262736000 2010 01 06 3722 3734 3695 3745 66870000 HAR, Harman Int'l Industries, Stamford Connecticut
HAS 1262736000 2010 01 06 3222 3215 3170 3222 130750000 HAS, Hasbro Inc., Pawtucket Rhode Island
HBAN 1262736000 2010 01 06 375 386 372 389 1876100000 HBAN, Huntington Bancshares, Columbus Ohio
HBI 1262736000 2010 01 06 2488 2488 2461 2492 197320000 HBI, Hanesbrands Inc,  Accessories & Luxury GoodsWinston-Salem
HCN 1262736000 2010 01 06 4475 4443 4431 4495 106170000 HCN, Welltower Inc., Toledo Ohio
HCP 1262736000 2010 01 06 2985 2981 2970 3024 296370000 HCP, HCP Inc., Long Beach California
HD 1262736000 2010 01 06 2887 2878 2870 2900 883320000 HD, Home Depot, Atlanta Georgia
HES 1262736000 2010 01 06 6331 6372 6331 6451 354590000 HES, Hess Corporation, New York New York
HIG 1262736000 2010 01 06 2551 2612 2509 2637 1069020000 HIG, Hartford Financial Svc.Gp., Hartford Connecticut
HOG 1262736000 2010 01 06 2574 2559 2545 2599 328320000 HOG, Harley-Davidson, Milwaukee Wisconsin
HOLX 1262736000 2010 01 06 1488 1501 1480 1504 331350000 HOLX, Hologic, Marlborough Massachusetts
HON 1262736000 2010 01 06 4043 4043 4022 4054 591980000 HON, Honeywell Int'l Inc., Morristown New Jersey
HP 1262736000 2010 01 06 4448 4604 4415 4609 248120000 HP, Helmerich & Payne, Tulsa Oklahoma[5]
HPQ 1262736000 2010 01 06 5252 5217 5204 5272 2586600000 HPQ, HP Inc., Palo Alto California
HRB 1262736000 2010 01 06 2234 2180 2168 2275 668640000 HRB, Block H&R, Kansas City Missouri
HRL 1262736000 2010 01 06 3859 3827 3815 3877 258320000 HRL, Hormel Foods Corp., Austin Minnesota
HRS 1262736000 2010 01 06 4782 4849 4779 4874 77630000 HRS, Harris Corporation, Melbourne Florida
HSIC 1262736000 2010 01 06 5313 5345 5313 5379 66090000 HSIC, Henry Schein, Melville New York
HST 1262736000 2010 01 06 1207 1216 1200 1220 810250000 HST, Host Hotels & Resorts, Bethesda Maryland
HSY 1262736000 2010 01 06 3732 3684 3675 3752 149240000 HSY, The Hershey Company, Hershey Pennsylvania
HUM 1262736000 2010 01 06 4566 4598 4534 4634 168680000 HUM, Humana Inc., Louisville Kentucky
IBM 1262736000 2010 01 06 13067 13000 12980 13149 560530000 IBM, International Business Machines, Armonk New York
ICE 1262736000 2010 01 06 10720 10527 10463 10854 961800000 ICE, Intercontinental Exchange, Atlanta Georgia
IDXX 1262736000 2010 01 06 5402 5429 5402 5474 26240000 IDXX, IDEXX Laboratories, Westbrook Maine
IFF 1262736000 2010 01 06 4163 4186 4150 4197 37560000 IFF, Intl Flavors & Fragrances, New York New York
ILMN 1262736000 2010 01 06 3024 3222 3024 3243 406570000 ILMN, Illumina Inc, San Diego California
INTC 1262736000 2010 01 06 2080 2079 2067 2093 4003740000 INTC, Intel Corp., Santa Clara California
INTU 1262736000 2010 01 06 3066 3037 3032 3085 288440000 INTU, Intuit Inc., Mountain View California
IP 1262736000 2010 01 06 2764 2782 2763 2861 586490000 IP, International Paper, Memphis Tennessee
IPG 1262736000 2010 01 06 740 745 732 746 558610000 IPG, Interpublic Group, New York New York
IR 1262736000 2010 01 06 3588 3563 3538 3597 327430000 IR, Ingersoll-Rand PLC, Dublin Ireland
IRM 1262736000 2010 01 06 2299 2369 2294 2377 197500000 IRM, Iron Mountain Incorporated, Boston Massachusetts
ISRG 1262736000 2010 01 06 30545 31183 30545 31279 55510000 ISRG, Intuitive Surgical Inc., Sunnyvale California
ITW 1262736000 2010 01 06 4849 4833 4802 4849 257520000 ITW, Illinois Tool Works, Glenview Illinois
IVZ 1262736000 2010 01 06 2341 2298 2296 2344 356250000 IVZ, Invesco Ltd., Atlanta Georgia
JBHT 1262736000 2010 01 06 3297 3295 3284 3329 114720000 JBHT, J. B. Hunt Transport Services, Lowell Arkansas
JCI 1262736000 2010 01 06 3607 3597 3591 3621 533510000 JCI, Johnson Controls International, Cork Ireland
JEC 1262736000 2010 01 06 3884 4025 3879 4029 257950000 JEC, Jacobs Engineering Group, Pasadena California
JNJ 1262736000 2010 01 06 6390 6444 6383 6454 1317150000 JNJ, Johnson & Johnson, New Brunswick New Jersey
JNPR 1262736000 2010 01 06 2667 2603 2575 2669 1183010000 JNPR, Juniper Networks, Sunnyvale California
JPM 1262736000 2010 01 06 4345 4391 4331 4409 2772900000 JPM, JPMorgan Chase & Co., New York New York
JWN 1262736000 2010 01 06 3732 3743 3718 3766 378430000 JWN, Nordstrom, Seattle Washington
K 1262736000 2010 01 06 5282 5295 5259 5313 149430000 K, Kellogg Co., Battle Creek Michigan
KEY 1262736000 2010 01 06 617 613 606 620 1178580000 KEY, KeyCorp, Cleveland Ohio
KIM 1262736000 2010 01 06 1359 1365 1351 1376 616560000 KIM, Kimco Realty, New Hyde Park New York
KLAC 1262736000 2010 01 06 3640 3636 3627 3683 237940000 KLAC, KLA-Tencor Corp., Milpitas California
KMB 1262736000 2010 01 06 6434 6352 6348 6434 245370000 KMB, Kimberly-Clark, Irving Texas
KMX 1262736000 2010 01 06 2418 2443 2401 2450 156690000 KMX, Carmax Inc, Richmond Virginia
KO 1262736000 2010 01 06 5634 5633 5598 5643 1926460000 KO, Coca Cola Company, Atlanta Georgia
KR 1262736000 2010 01 06 2023 2025 2001 2034 2513400000 KR, Kroger Co., Cincinnati Ohio
KSS 1262736000 2010 01 06 5418 5472 5391 5502 320780000 KSS, Kohl's Corp., Menomonee Falls Wisconsin
KSU 1262736000 2010 01 06 3324 3204 3187 3359 262740000 KSU, Kansas City Southern, Kansas City Missouri
L 1262736000 2010 01 06 3738 3763 3711 3770 132430000 L, Loews Corp., New York New York
LB 1262736000 2010 01 06 1855 1907 1834 1912 688900000 LB, L Brands Inc., Columbus Ohio
LEG 1262736000 2010 01 06 2023 2053 2023 2054 125840000 LEG, Leggett & Platt, Carthage Missouri
LEN 1262736000 2010 01 06 1351 1370 1325 1375 636300000 LEN, Lennar Corp., Miami Florida
LH 1262736000 2010 01 06 7533 7419 7380 7580 198100000 LH, Laboratory Corp. of America Holding, Burlington North Carolina
LKQ 1262736000 2010 01 06 1945 1979 1935 1982 96840000 LKQ, LKQ Corporation, Chicago Illinois
LLL 1262736000 2010 01 06 8809 8757 8726 8868 117380000 LLL, L-3 Communications Holdings, New York New York
LLTC 1262736000 2010 01 06 3080 3048 3034 3120 405630000 LLTC, Linear Technology Corp., Milpitas California
LLY 1262736000 2010 01 06 3524 3545 3524 3552 766160000 LLY, Lilly (Eli) & Co., Indianapolis Indiana
LMT 1262736000 2010 01 06 7609 7651 7584 7719 520810000 LMT, Lockheed Martin Corp., Bethesda Maryland
LNC 1262736000 2010 01 06 2625 2682 2593 2693 452000000 LNC, Lincoln National, Radnor Pennsylvania
LNT 1262736000 2010 01 06 3095 3129 3095 3151 209240000 LNT, Alliant Energy Corp, Madison Wisconsin
LOW 1262736000 2010 01 06 2284 2298 2275 2317 1244820000 LOW, Lowe's Cos., Mooresville North Carolina
LRCX 1262736000 2010 01 06 3963 3943 3934 4013 215830000 LRCX, Lam Research, Fremont California
LUK 1262736000 2010 01 06 2513 2592 2513 2606 150020000 LUK, Leucadia National Corp., New York New York
LUV 1262736000 2010 01 06 1176 1142 1138 1179 1052390000 LUV, Southwest Airlines, Dallas Texas
LVLT 1262736000 2010 01 06 161 160 160 163 1047070000 LVLT, Level 3 Communications, Broomfield Colorado
M 1262736000 2010 01 06 1695 1710 1687 1729 1324070000 M, Macy's Inc., Cincinnati Ohio
MA 1262736000 2010 01 06 25624 25555 25250 25624 1078500000 MA, Mastercard Inc., Harrison New York
MAA 1262736000 2010 01 06 4820 4831 4795 4848 36910000 MAA, Mid-America Apartments, Memphis Tennessee
MAC 1262736000 2010 01 06 3450 3334 3320 3486 277600000 MAC, Macerich, Santa Monica California
MAR 1262736000 2010 01 06 2773 2786 2753 2802 278980000 MAR, Marriott Int'l.,  Resorts & Cruise LinesBethesda
MAS 1262736000 2010 01 06 1445 1457 1431 1475 731110000 MAS, Masco Corp., Taylor Michigan
MAT 1262736000 2010 01 06 1950 1950 1919 1957 635490000 MAT, Mattel Inc., El Segundo California
MCD 1262736000 2010 01 06 6220 6145 6106 6241 1055130000 MCD, McDonald's Corp., Oak Brook Illinois
MCHP 1262736000 2010 01 06 2870 2848 2843 2892 278380000 MCHP, Microchip Technology, Chandler Arizona
MCK 1262736000 2010 01 06 6275 6100 6077 6275 423000000 MCK, McKesson Corp., San Francisco California
MCO 1262736000 2010 01 06 2660 2642 2641 2690 201910000 MCO, Moody's Corp, New York New York
MDLZ 1262736000 2010 01 06 2829 2896 2810 2916 4084880000 MDLZ, Mondelez International, Northfield Illinois
MDT 1262736000 2010 01 06 4468 4533 4441 4545 747070000 MDT, Medtronic plc, Dublin Ireland
MET 1262736000 2010 01 06 3711 3752 3681 3759 420860000 MET, MetLife Inc., New York New York
MHK 1262736000 2010 01 06 4799 4793 4774 4825 50120000 MHK, Mohawk Industries, Amsterdam New York
MJN 1262736000 2010 01 06 4458 4525 4429 4527 455450000 MJN, Mead Johnson, Glenview Illinois
MKC 1262736000 2010 01 06 3618 3634 3600 3638 58790000 MKC, McCormick & Co., Sparks Maryland
MLM 1262736000 2010 01 06 9343 9268 9208 9343 67660000 MLM, Martin Marietta Materials, Raleigh North Carolina
MMC 1262736000 2010 01 06 2190 2199 2162 2202 642580000 MMC, Marsh & McLennan, New York New York
MMM 1262736000 2010 01 06 8387 8366 8351 8459 526850000 MMM, 3M Company, St. Paul Minnesota
MNST 1262736000 2010 01 06 3954 4025 3902 4070 563940000 MNST, Monster Beverage, Corona California
MO 1262736000 2010 01 06 1985 2009 1979 2011 2130730000 MO, Altria Group Inc, Richmond Virginia
MON 1262736000 2010 01 06 8350 8626 8245 8698 1333480000 MON, Monsanto Co., Creve Coeur Missouri
MOS 1262736000 2010 01 06 6436 6556 6297 6594 999510000 MOS, The Mosaic Company, Plymouth Minnesota
MRK 1262736000 2010 01 06 3720 3765 3690 3772 1523990000 MRK, Merck & Co., Whitehouse Station New Jersey
MRO 1262736000 2010 01 06 3211 3285 3201 3290 1523380000 MRO, Marathon Oil Corp., Houston Texas
MSFT 1262736000 2010 01 06 3087 3077 3052 3108 5818240000 MSFT, Microsoft Corp., Redmond Washington
MSI 1262736000 2010 01 06 799 796 787 803 1213700000 MSI, Motorola Solutions Inc., Schaumburg Illinois
MTB 1262736000 2010 01 06 6843 7048 6815 7090 135510000 MTB, M&T Bank Corp., Buffalo New York
MTD 1262736000 2010 01 06 10265 10220 10151 10426 24340000 MTD, Mettler Toledo, Columbus Ohio
MU 1262736000 2010 01 06 1108 1122 1099 1134 3206040000 MU, Micron Technology, Boise Idaho
MUR 1262736000 2010 01 06 5684 5770 5655 5802 213920000 MUR, Murphy Oil, El Dorado Arkansas
MYL 1262736000 2010 01 06 1837 1834 1826 1850 683810000 MYL, Mylan N.V., Amsterdam Netherlands
NBL 1262736000 2010 01 06 7516 7583 7484 7640 203020000 NBL, Noble Energy Inc, Houston Texas
NDAQ 1262736000 2010 01 06 2020 2029 2016 2036 244670000 NDAQ, NASDAQ OMX Group, New York New York
NEE 1262736000 2010 01 06 5263 5325 5263 5334 337330000 NEE, NextEra Energy, Juno Beach Florida
NEM 1262736000 2010 01 06 4916 4961 4911 5009 801870000 NEM, Newmont Mining Corp. (Hldg. Co.), Denver Colorado
NFLX 1262736000 2010 01 06 5153 5331 5038 5371 2329040000 NFLX, Netflix Inc., Los Gatos California
NFX 1262736000 2010 01 06 5050 5113 4977 5141 110900000 NFX, Newfield Exploration Co, Houston Texas
NI 1262736000 2010 01 06 1548 1529 1520 1552 738280000 NI, NiSource Inc., Merrillville Indiana
NKE 1262736000 2010 01 06 6540 6520 6494 6569 1339920000 NKE, Nike,  Accessories & Luxury GoodsWashington County
NOC 1262736000 2010 01 06 5680 5717 5659 5722 220490000 NOC, Northrop Grumman Corp., West Falls Church Virginia
NOV 1262736000 2010 01 06 4682 4755 4611 4769 521360000 NOV, National Oilwell Varco Inc., Houston Texas
NRG 1262736000 2010 01 06 2425 2477 2411 2479 271930000 NRG, NRG Energy, Princeton New Jersey
NSC 1262736000 2010 01 06 5313 5325 5300 5395 211600000 NSC, Norfolk Southern Corp., Norfolk Virginia
NTAP 1262736000 2010 01 06 3347 3334 3309 3399 519390000 NTAP, NetApp, Sunnyvale California
NTRS 1262736000 2010 01 06 5233 5170 5163 5259 224130000 NTRS, Northern Trust Corp., Chicago Illinois
NUE 1262736000 2010 01 06 4804 4957 4804 5009 665090000 NUE, Nucor Corp., Charlotte North Carolina
NVDA 1262736000 2010 01 06 1875 1887 1857 1892 1622920000 NVDA, Nvidia Corporation, Santa Clara California
NWL 1262736000 2010 01 06 1505 1538 1504 1540 467650000 NWL, Newell Brands, Sandy Springs Georgia
O 1262736000 2010 01 06 2661 2652 2626 2661 97150000 O, Realty Income Corporation, San Diego California
OKE 1262736000 2010 01 06 4527 4544 4500 4553 176940000 OKE, ONEOK, Tulsa Oklahoma
OMC 1262736000 2010 01 06 3932 3916 3902 3950 250050000 OMC, Omnicom Group, New York New York
ORCL 1262736000 2010 01 06 2477 2445 2437 2492 2456070000 ORCL, Oracle Corp., Redwood Shores California
ORLY 1262736000 2010 01 06 3843 3838 3818 3875 110500000 ORLY, O'Reilly Automotive, Springfield Missouri
OXY 1262736000 2010 01 06 8240 8349 8183 8387 556910000 OXY, Occidental Petroleum, Los Angeles California
PAYX 1262736000 2010 01 06 3080 3104 3067 3109 350770000 PAYX, Paychex Inc., Penfield New York
PBCT 1262736000 2010 01 06 1680 1684 1668 1688 206170000 PBCT, People's United Financial, Bridgeport Connecticut
PBI 1262736000 2010 01 06 2208 2224 2200 2229 265490000 PBI, Pitney-Bowes,  Hardware Software and Supplies
PCAR 1262736000 2010 01 06 3707 3775 3704 3813 356500000 PCAR, PACCAR Inc., Bellevue Washington
PCG 1262736000 2010 01 06 4388 4450 4377 4483 254120000 PCG, PG&E Corp., San Francisco California
PCLN 1262736000 2010 01 06 22511 21908 21814 22641 100780000 PCLN, Priceline.com Inc, Norwalk Connecticut
